l_hand_min_x,l_hand_min_y,l_hand_width,l_hand_height,r_hand_min_x,r_hand_min_y,r_hand_width,r_hand_height,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
804,483,128,128,1244,798,170,154,992,589,203,99,simulation02751.png,precision
1116,908,175,79,0,0,0,0,1128,968,174,119,simulation01446.png,precision
818,329,118,171,0,0,0,0,773,781,123,120,simulation01498.png,precision
777,381,127,127,0,0,0,0,973,861,41,191,simulation00603.png,precision
937,344,124,108,1179,769,158,158,936,662,123,127,simulation02854.png,precision
689,625,160,114,1511,401,165,168,875,779,106,118,simulation01617.png,precision
973,261,156,158,0,0,0,0,922,929,206,119,simulation02814.png,precision
706,631,101,123,0,0,0,0,945,925,245,121,simulation02965.png,precision
0,0,0,0,985,766,230,88,806,708,79,151,simulation02356.png,precision
886,349,168,149,0,0,0,0,913,934,235,130,simulation02891.png,precision
719,629,163,117,1122,716,163,136,1103,683,122,116,simulation01673.png,precision
710,636,164,118,1504,400,193,192,1502,429,221,193,simulation01631.png,precision
857,728,197,131,1295,546,160,91,1270,611,98,90,simulation00874.png,precision
726,621,164,121,1044,776,150,129,1214,886,78,161,simulation01693.png,precision
974,317,150,135,1185,767,153,153,919,926,208,119,simulation02828.png,precision
934,345,124,105,1178,769,158,161,936,663,123,127,simulation02856.png,precision
827,353,166,164,0,0,0,0,772,780,123,119,simulation01506.png,precision
878,668,220,132,1384,503,207,116,1226,984,224,150,simulation00851.png,precision
887,440,171,117,0,0,0,0,943,668,124,127,simulation02911.png,precision
0,0,0,0,799,263,157,124,830,658,125,124,simulation01386.png,precision
812,697,189,127,1265,594,178,119,1226,977,219,141,simulation00865.png,precision
724,315,162,124,0,0,0,0,708,791,132,120,simulation01460.png,precision
1177,693,145,109,0,0,0,0,1203,892,72,156,simulation01669.png,precision
1219,806,183,81,0,0,0,0,1150,950,235,137,simulation00462.png,precision
0,0,0,0,985,766,228,88,805,708,80,151,simulation02355.png,precision
0,0,0,0,1245,800,171,82,1166,948,235,143,simulation00423.png,precision
777,255,141,136,0,0,0,0,825,663,125,125,simulation01404.png,precision
913,437,134,118,0,0,0,0,960,662,122,121,simulation01525.png,precision
720,630,163,119,1206,643,152,124,1202,893,72,156,simulation01667.png,precision
855,747,207,127,1386,559,154,91,1364,620,100,85,simulation00943.png,precision
773,294,168,125,0,0,0,0,857,701,131,133,simulation02258.png,precision
1106,908,140,60,705,258,133,97,1109,967,200,126,simulation01420.png,precision
657,186,156,107,0,0,0,0,954,885,40,200,simulation00576.png,precision
911,374,146,110,1142,811,219,98,1192,1002,244,126,simulation02279.png,precision
0,0,0,0,1006,780,237,88,1086,994,280,115,simulation02336.png,precision
848,424,177,115,0,0,0,0,932,809,118,87,simulation02897.png,precision
1329,314,184,106,0,0,0,0,1280,378,118,108,simulation00817.png,precision
701,616,111,119,0,0,0,0,1105,890,46,210,simulation02955.png,precision
903,277,163,168,0,0,0,0,914,932,232,128,simulation02885.png,precision
0,0,0,0,1244,801,166,80,1163,947,236,143,simulation00432.png,precision
893,443,160,98,0,0,0,0,945,668,125,127,simulation02913.png,precision
787,619,200,120,1380,419,216,110,1336,503,128,118,simulation00836.png,precision
739,324,139,123,1226,828,102,55,1080,777,104,131,simulation00587.png,precision
880,757,191,123,1021,494,142,107,992,583,91,96,simulation00775.png,precision
719,636,166,120,1466,362,176,194,903,783,102,118,simulation01643.png,precision
768,176,136,121,0,0,0,0,853,387,144,229,simulation02087.png,precision
887,315,167,112,1120,850,226,106,841,742,118,121,simulation02155.png,precision
725,623,162,121,1033,771,157,121,1214,887,77,162,simulation01701.png,precision
730,572,118,125,0,0,0,0,1098,885,42,205,simulation02943.png,precision
899,770,214,133,1133,440,170,115,1110,614,138,114,simulation00958.png,precision
974,282,142,164,1184,768,156,156,919,926,209,119,simulation02825.png,precision
1169,856,138,73,0,0,0,0,1096,964,250,116,simulation00538.png,precision
708,623,153,101,1247,825,167,121,1073,630,139,137,simulation02729.png,precision
932,393,138,174,1243,804,167,155,965,942,261,138,simulation02760.png,precision
781,293,178,128,0,0,0,0,770,685,76,83,simulation02246.png,precision
835,707,194,133,1266,583,177,113,1225,973,208,137,simulation00868.png,precision
723,635,162,118,1427,370,176,173,907,782,100,118,simulation01649.png,precision
1236,803,174,87,0,0,0,0,1152,949,235,139,simulation00454.png,precision
1172,861,143,75,0,0,0,0,1090,966,251,116,simulation00543.png,precision
826,359,171,162,0,0,0,0,772,780,123,119,simulation01508.png,precision
0,0,0,0,758,169,157,133,851,355,193,141,simulation00512.png,precision
0,0,0,0,982,351,118,111,917,926,210,118,simulation02835.png,precision
0,0,0,0,1047,392,131,92,1026,632,129,125,simulation00911.png,precision
878,263,154,163,0,0,0,0,911,927,234,126,simulation02878.png,precision
970,429,171,106,1187,395,189,163,1186,451,198,263,simulation01569.png,precision
870,765,216,134,1289,478,191,113,1223,727,178,131,simulation00952.png,precision
924,774,211,130,1015,462,141,105,994,542,93,99,simulation00965.png,precision
1164,842,142,76,0,0,0,0,1101,959,234,118,simulation00524.png,precision
768,281,183,140,0,0,0,0,791,712,72,78,simulation02190.png,precision
780,294,175,127,1728,0,173,125,768,685,76,82,simulation02247.png,precision
908,742,192,123,1056,391,128,94,1029,632,129,125,simulation00912.png,precision
1172,856,144,73,0,0,0,0,1093,965,250,116,simulation00541.png,precision
830,638,212,121,1398,440,212,113,1375,530,187,134,simulation00840.png,precision
884,695,201,127,0,0,0,0,1157,881,75,170,simulation00812.png,precision
0,0,0,0,791,260,162,137,831,658,125,124,simulation01385.png,precision
969,262,164,162,0,0,0,0,921,928,208,120,simulation02816.png,precision
1041,777,152,120,0,0,0,0,1214,888,77,163,simulation01697.png,precision
788,296,172,125,1150,698,136,91,1183,992,140,98,simulation02183.png,precision
878,656,215,131,1408,457,213,116,1358,539,130,116,simulation00844.png,precision
780,284,205,122,0,0,0,0,786,705,74,79,simulation02210.png,precision
1029,765,155,124,0,0,0,0,1215,884,78,161,simulation01705.png,precision
1108,912,158,65,0,0,0,0,1123,973,206,127,simulation01427.png,precision
0,0,0,0,1242,816,177,121,1240,735,107,113,simulation02739.png,precision
739,548,154,108,1361,313,178,187,1140,875,62,165,simulation01583.png,precision
884,430,169,135,0,0,0,0,946,668,125,128,simulation02916.png,precision
722,631,164,119,1333,459,181,147,1274,978,118,93,simulation01659.png,precision
835,663,191,123,1337,544,199,126,1225,986,225,152,simulation00856.png,precision
1100,891,157,70,0,0,0,0,1102,961,191,125,simulation01409.png,precision
1171,862,138,78,0,0,0,0,1088,967,252,116,simulation00544.png,precision
829,354,159,166,0,0,0,0,772,781,123,120,simulation01511.png,precision
858,357,170,78,0,0,0,0,830,740,115,118,simulation02132.png,precision
0,0,0,0,743,326,141,103,711,791,132,120,simulation01461.png,precision
887,359,122,166,0,0,0,0,856,676,127,125,simulation01439.png,precision
0,0,0,0,1050,792,224,91,1116,999,258,119,simulation02323.png,precision
893,352,119,161,0,0,0,0,855,675,127,125,simulation01438.png,precision
839,341,147,116,0,0,0,0,776,621,108,133,simulation01351.png,precision
679,620,163,118,1479,402,132,155,869,777,107,118,simulation01612.png,precision
895,380,158,96,0,0,0,0,831,745,116,120,simulation02138.png,precision
761,221,115,112,0,0,0,0,915,886,43,202,simulation00562.png,precision
0,0,0,0,1029,786,225,90,1101,996,269,116,simulation02329.png,precision
1186,834,145,76,0,0,0,0,1122,955,231,123,simulation00499.png,precision
0,0,0,0,1271,347,186,163,1266,390,213,218,simulation01576.png,precision
1192,836,145,68,0,0,0,0,1130,951,230,123,simulation00490.png,precision
749,568,157,118,1054,782,171,127,947,750,101,128,simulation01721.png,precision
908,757,176,107,1302,252,165,101,1310,848,66,146,simulation00801.png,precision
783,293,179,126,0,0,0,0,773,685,76,82,simulation02244.png,precision
1272,887,125,72,0,0,0,0,1180,1007,236,112,simulation02146.png,precision
967,266,164,165,0,0,0,0,921,928,207,121,simulation02818.png,precision
0,0,0,0,1121,818,220,95,1163,1012,248,125,simulation02296.png,precision
0,0,0,0,992,761,231,88,825,707,110,153,simulation02365.png,precision
1275,867,123,78,0,0,0,0,1175,1001,227,108,simulation02139.png,precision
1237,800,184,87,0,0,0,0,1156,948,237,141,simulation00447.png,precision
782,570,94,68,985,767,230,87,805,707,81,153,simulation02354.png,precision
787,297,184,126,1091,755,219,91,787,700,75,80,simulation02217.png,precision
0,0,0,0,1135,809,211,97,1179,1004,248,127,simulation02287.png,precision
0,0,0,0,1079,810,200,94,730,880,143,105,simulation02309.png,precision
720,218,172,111,0,0,0,0,976,858,40,206,simulation00472.png,precision
800,339,144,179,0,0,0,0,773,782,124,120,simulation01495.png,precision
787,293,183,123,0,0,0,0,783,688,75,82,simulation02236.png,precision
926,476,92,134,1310,789,142,89,813,916,233,151,simulation02049.png,precision
796,219,154,115,0,0,0,0,848,720,114,119,simulation02095.png,precision
729,620,163,121,1048,778,150,125,1033,911,149,108,simulation01688.png,precision
0,0,0,0,1250,799,172,82,1170,949,236,144,simulation00418.png,precision
0,0,0,0,992,770,231,84,833,681,123,170,simulation02346.png,precision
881,741,192,126,1218,456,163,106,1227,969,187,129,simulation00886.png,precision
1166,842,139,76,0,0,0,0,1101,959,234,118,simulation00525.png,precision
715,253,165,101,0,0,0,0,980,856,40,208,simulation00468.png,precision
794,284,121,104,0,0,0,0,860,484,159,237,simulation02116.png,precision
881,412,149,126,0,0,0,0,934,792,111,86,simulation01521.png,precision
900,314,156,97,1173,848,142,67,894,743,194,93,simulation00532.png,precision
772,186,145,129,0,0,0,0,801,692,120,127,simulation02079.png,precision
1235,804,183,89,0,0,0,0,1152,949,235,139,simulation00453.png,precision
721,630,163,120,1192,667,154,122,1203,893,72,156,simulation01668.png,precision
801,315,168,86,0,0,0,0,831,735,113,117,simulation02124.png,precision
858,740,183,125,998,535,134,93,972,606,86,86,simulation00758.png,precision
1191,825,143,71,0,0,0,0,1130,950,229,125,simulation00484.png,precision
1197,825,147,71,0,0,0,0,1132,951,231,127,simulation00480.png,precision
834,276,140,134,0,0,0,0,786,649,127,136,simulation02069.png,precision
0,0,0,0,1077,808,199,95,729,880,142,105,simulation02310.png,precision
774,297,190,127,0,0,0,0,786,692,74,81,simulation02228.png,precision
0,0,0,0,1239,804,170,75,1160,947,236,142,simulation00439.png,precision
895,771,215,131,1153,439,187,118,1108,533,150,139,simulation00957.png,precision
862,331,167,118,0,0,0,0,833,696,136,136,simulation02271.png,precision
836,315,167,115,0,0,0,0,861,730,117,120,simulation02165.png,precision
778,280,153,107,0,0,0,0,854,488,170,228,simulation02114.png,precision
967,271,138,170,1186,776,160,150,924,935,207,120,simulation02804.png,precision
1003,381,125,95,1207,780,170,148,936,938,216,124,simulation02788.png,precision
1221,823,118,75,0,0,0,0,990,902,46,186,simulation02090.png,precision
911,320,142,104,1179,771,158,156,936,664,123,127,simulation02864.png,precision
722,631,163,119,1345,440,171,145,911,781,99,118,simulation01658.png,precision
720,635,164,119,1451,362,175,188,904,783,102,118,simulation01645.png,precision
746,587,164,118,1048,779,145,119,941,756,100,126,simulation01716.png,precision
720,632,165,119,1364,414,193,164,910,782,100,117,simulation01656.png,precision
1319,251,162,101,0,0,0,0,1304,844,67,145,simulation00803.png,precision
851,536,150,85,1206,780,161,137,1222,905,170,165,simulation02931.png,precision
913,749,194,121,1034,397,144,99,1018,634,129,127,simulation00908.png,precision
791,287,193,128,0,0,0,0,786,704,74,80,simulation02212.png,precision
0,0,0,0,1285,799,138,83,1147,955,232,145,simulation02056.png,precision
762,270,189,146,1202,702,159,94,1182,1000,130,101,simulation02194.png,precision
892,729,186,118,0,0,0,0,915,719,66,47,simulation00787.png,precision
905,350,161,123,0,0,0,0,993,559,183,197,simulation02143.png,precision
0,0,0,0,1148,890,151,76,1182,960,168,120,simulation01478.png,precision
1189,831,140,80,0,0,0,0,1126,954,232,124,simulation00496.png,precision
822,469,135,139,1242,796,174,155,1038,633,137,136,simulation02753.png,precision
704,630,101,124,0,0,0,0,942,928,249,124,simulation02963.png,precision
1223,823,95,78,0,0,0,0,877,441,159,231,simulation02096.png,precision
885,444,172,112,0,0,0,0,939,668,120,127,simulation02909.png,precision
1231,844,102,79,0,0,0,0,1151,985,194,102,simulation02130.png,precision
990,344,122,106,0,0,0,0,918,926,208,119,simulation02831.png,precision
877,686,196,123,1325,296,188,106,1278,358,121,109,simulation00814.png,precision
0,0,0,0,1109,908,160,70,1126,974,205,128,simulation01428.png,precision
0,0,0,0,989,776,225,87,738,963,59,47,simulation02341.png,precision
842,343,142,109,0,0,0,0,781,622,108,134,simulation01352.png,precision
904,739,192,123,1089,401,125,87,1035,632,129,126,simulation00914.png,precision
942,777,206,130,1013,484,133,94,919,720,109,137,simulation00974.png,precision
1172,842,146,71,0,0,0,0,1111,958,231,121,simulation00506.png,precision
771,618,189,117,1379,405,207,112,1226,983,221,142,simulation00834.png,precision
829,353,157,170,0,0,0,0,772,781,123,119,simulation01512.png,precision
752,614,188,118,1373,389,202,112,1228,981,215,139,simulation00831.png,precision
898,745,214,127,1381,549,137,82,1289,985,160,129,simulation00931.png,precision
889,664,221,134,1404,475,210,118,1354,559,130,116,simulation00847.png,precision
0,0,0,0,1138,888,163,74,921,662,123,123,simulation01472.png,precision
0,0,0,0,1251,790,183,100,1172,949,235,145,simulation00414.png,precision
904,738,186,124,1125,412,124,85,1159,858,66,181,simulation00916.png,precision
0,0,0,0,1127,814,217,92,1175,1007,248,126,simulation02289.png,precision
905,749,191,122,1126,435,167,123,1125,864,62,182,simulation00899.png,precision
941,758,207,128,1019,483,124,94,918,707,106,134,simulation00991.png,precision
0,0,0,0,1241,803,168,76,1161,947,236,143,simulation00437.png,precision
893,437,167,118,0,0,0,0,944,668,124,127,simulation02912.png,precision
0,0,0,0,1242,800,172,79,1164,947,235,143,simulation00428.png,precision
0,0,0,0,1182,765,156,155,916,927,214,120,simulation02845.png,precision
913,728,179,116,0,0,0,0,904,728,66,59,simulation00792.png,precision
934,349,119,96,1178,769,158,162,936,663,123,127,simulation02857.png,precision
1187,834,144,76,0,0,0,0,1124,955,231,124,simulation00498.png,precision
823,334,149,120,0,0,0,0,793,634,130,130,simulation01358.png,precision
822,330,158,119,0,0,0,0,785,630,132,131,simulation01356.png,precision
0,0,0,0,786,579,105,84,951,806,120,90,simulation02937.png,precision
0,0,0,0,1009,783,229,87,1088,994,278,115,simulation02335.png,precision
0,0,0,0,1084,812,213,95,734,880,149,105,simulation02307.png,precision
733,581,127,115,0,0,0,0,955,804,119,90,simulation02942.png,precision
920,462,95,140,1302,794,143,85,810,916,221,144,simulation02051.png,precision
1043,776,151,123,0,0,0,0,1214,888,77,163,simulation01696.png,precision
867,328,167,127,0,0,0,0,830,695,135,138,simulation02272.png,precision
1012,322,137,164,0,0,0,0,946,946,246,137,simulation02768.png,precision
1226,808,188,76,0,0,0,0,1151,949,236,139,simulation00456.png,precision
805,273,157,137,0,0,0,0,831,656,125,125,simulation01381.png,precision
0,0,0,0,1100,815,222,96,1153,1014,249,123,simulation02302.png,precision
0,0,0,0,1170,864,142,71,1087,965,250,117,simulation00557.png,precision
856,318,171,124,1076,765,210,120,851,736,117,120,simulation02160.png,precision
826,540,162,88,1209,782,155,141,1223,904,169,165,simulation02933.png,precision
1170,863,137,79,0,0,0,0,1087,965,250,117,simulation00556.png,precision
760,190,181,120,1159,848,139,75,1103,959,232,119,simulation00516.png,precision
897,275,170,168,0,0,0,0,913,931,232,127,simulation02884.png,precision
0,0,0,0,984,771,191,85,807,708,78,151,simulation02357.png,precision
719,206,180,110,0,0,0,0,974,858,40,205,simulation00474.png,precision
678,620,165,115,1486,407,142,150,870,777,107,118,simulation01613.png,precision
775,284,205,118,1099,749,230,74,786,706,73,78,simulation02208.png,precision
1128,887,162,68,0,0,0,0,1039,754,166,100,simulation01467.png,precision
0,0,0,0,1219,862,131,63,1136,958,235,141,simulation00635.png,precision
0,0,0,0,1175,872,143,60,1086,968,252,116,simulation00550.png,precision
0,0,0,0,1250,797,171,87,1167,948,235,143,simulation00422.png,precision
779,196,178,122,1161,844,139,79,1102,959,232,119,simulation00518.png,precision
784,294,188,123,0,0,0,0,785,689,75,81,simulation02233.png,precision
800,266,177,155,0,0,0,0,826,661,124,124,simulation01396.png,precision
762,618,194,117,1375,402,208,110,1227,982,220,141,simulation00833.png,precision
1098,889,142,54,770,247,153,144,825,662,125,125,simulation01402.png,precision
744,334,140,126,1222,830,121,30,1082,777,103,131,simulation00588.png,precision
1090,380,159,93,0,0,0,0,1046,459,97,103,simulation00784.png,precision
1109,892,173,99,0,0,0,0,1041,972,279,120,simulation01304.png,precision
0,0,0,0,1122,817,217,97,1165,1012,248,125,simulation02295.png,precision
902,748,193,123,1148,444,175,119,1114,550,107,109,simulation00897.png,precision
839,338,171,78,1226,842,92,79,831,737,114,118,simulation02129.png,precision
0,0,0,0,1179,874,135,51,1086,966,251,117,simulation00553.png,precision
880,363,173,146,0,0,0,0,944,664,124,127,simulation02892.png,precision
775,270,169,125,0,0,0,0,857,491,178,218,simulation02110.png,precision
0,0,0,0,729,295,140,128,700,794,132,121,simulation01457.png,precision
1117,913,145,63,0,0,0,0,1120,972,205,128,simulation01425.png,precision
0,0,0,0,763,170,146,129,834,351,193,141,simulation00509.png,precision
904,375,157,103,0,0,0,0,976,570,200,181,simulation02140.png,precision
876,305,171,120,1177,767,164,156,939,663,122,126,simulation02871.png,precision
871,361,159,85,0,0,0,0,830,741,115,120,simulation02133.png,precision
816,294,158,124,0,0,0,0,831,655,126,124,simulation01378.png,precision
874,770,216,131,1266,466,187,111,1225,727,180,132,simulation00953.png,precision
704,619,142,107,0,0,0,0,857,771,145,135,simulation02736.png,precision
791,506,144,108,1325,325,182,172,1316,362,202,196,simulation01580.png,precision
888,745,190,125,1189,451,173,115,1219,800,84,145,simulation00891.png,precision
663,193,150,108,0,0,0,0,958,885,42,199,simulation00577.png,precision
873,265,156,170,0,0,0,0,911,927,234,127,simulation02876.png,precision
910,434,115,119,1137,807,212,98,989,640,110,167,simulation02286.png,precision
1223,805,180,81,0,0,0,0,1151,949,236,138,simulation00458.png,precision
886,702,202,125,0,0,0,0,1161,882,76,171,simulation00811.png,precision
875,748,189,122,1004,527,134,93,981,603,88,89,simulation00767.png,precision
859,452,166,111,0,0,0,0,966,627,70,125,simulation02901.png,precision
969,267,151,168,0,0,0,0,921,927,206,120,simulation02820.png,precision
760,271,190,143,0,0,0,0,790,711,73,78,simulation02195.png,precision
846,338,139,141,0,0,0,0,929,536,119,190,simulation02065.png,precision
785,250,121,144,0,0,0,0,825,662,125,125,simulation01403.png,precision
900,745,194,123,1187,440,124,81,1167,862,67,185,simulation00919.png,precision
0,0,0,0,1201,785,149,142,1135,749,99,103,simulation02923.png,precision
839,348,149,112,0,0,0,0,905,702,184,107,simulation01349.png,precision
916,415,126,120,1140,804,206,95,1185,1001,246,125,simulation02284.png,precision
1222,823,105,75,0,0,0,0,877,416,131,233,simulation02091.png,precision
691,181,132,107,0,0,0,0,927,888,42,203,simulation00567.png,precision
728,620,162,120,1045,780,151,125,1068,774,92,43,simulation01690.png,precision
814,635,184,122,1334,333,202,110,1295,403,128,109,simulation00821.png,precision
721,636,163,118,1435,366,179,177,906,783,101,118,simulation01648.png,precision
799,215,144,117,1224,823,113,77,846,718,115,119,simulation02094.png,precision
880,742,195,125,1211,455,168,107,1212,800,85,145,simulation00887.png,precision
865,674,195,122,0,0,0,0,1053,837,87,86,simulation00816.png,precision
912,388,144,112,1142,808,212,96,1190,1001,245,126,simulation02281.png,precision
818,266,152,146,0,0,0,0,829,658,125,124,simulation01388.png,precision
0,0,0,0,1002,779,234,88,1084,993,282,115,simulation02337.png,precision
787,306,170,133,1148,708,199,123,1183,1003,195,121,simulation02263.png,precision
772,297,193,127,1141,720,146,100,787,693,74,81,simulation02226.png,precision
713,635,166,118,1503,395,190,192,1492,427,237,200,simulation01633.png,precision
823,324,106,105,0,0,0,0,811,643,128,126,simulation01364.png,precision
868,265,168,171,1176,767,157,160,911,927,234,127,simulation02877.png,precision
816,297,152,121,0,0,0,0,830,653,126,123,simulation01376.png,precision
667,205,149,108,1195,846,129,85,1125,969,228,121,simulation00578.png,precision
0,0,0,0,1031,786,232,89,850,671,113,192,simulation02328.png,precision
852,752,214,129,1372,548,154,94,1349,611,103,89,simulation00945.png,precision
930,774,205,129,1007,467,146,103,993,546,91,98,simulation00966.png,precision
774,264,187,148,0,0,0,0,899,534,77,277,simulation02198.png,precision
764,511,104,93,988,776,231,87,802,675,68,145,simulation02342.png,precision
718,635,164,118,1491,375,184,197,899,783,102,118,simulation01638.png,precision
767,192,183,120,1161,851,140,66,1102,959,232,119,simulation00517.png,precision
811,264,173,159,0,0,0,0,828,660,124,124,simulation01392.png,precision
913,734,181,116,0,0,0,0,1212,901,85,173,simulation00796.png,precision
871,272,161,165,0,0,0,0,910,927,234,126,simulation02875.png,precision
883,754,190,122,1039,453,156,107,1011,538,95,99,simulation00779.png,precision
884,434,166,130,0,0,0,0,947,668,125,128,simulation02917.png,precision
0,0,0,0,1296,797,144,85,1159,953,232,148,simulation02053.png,precision
879,752,187,121,0,0,0,0,1177,854,91,98,simulation00771.png,precision
779,273,160,122,0,0,0,0,853,492,178,215,simulation02112.png,precision
768,277,182,141,1190,713,157,86,1182,999,130,100,simulation02192.png,precision
823,332,157,118,0,0,0,0,781,627,133,132,simulation01355.png,precision
788,294,176,125,0,0,0,0,777,686,76,82,simulation02242.png,precision
899,747,191,122,1155,447,180,119,1123,551,107,110,simulation00896.png,precision
1117,878,148,90,0,0,0,0,1049,971,280,120,simulation01306.png,precision
777,293,166,128,0,0,0,0,861,702,130,132,simulation02256.png,precision
910,407,142,168,1245,803,167,160,969,941,261,138,simulation02759.png,precision
0,0,0,0,1073,700,173,107,865,860,119,80,simulation02166.png,precision
1182,875,119,68,0,0,0,0,1108,974,240,121,simulation00570.png,precision
779,231,117,113,0,0,0,0,914,885,43,202,simulation00561.png,precision
817,320,161,80,0,0,0,0,831,735,113,117,simulation02125.png,precision
1110,911,179,71,0,0,0,0,1127,974,205,127,simulation01429.png,precision
888,748,218,123,1398,557,144,79,1391,616,113,80,simulation00935.png,precision
0,0,0,0,1061,799,220,93,699,690,109,131,simulation02318.png,precision
779,291,178,136,1154,697,153,100,1186,994,140,99,simulation02185.png,precision
892,772,210,131,1180,442,192,119,1219,865,88,204,simulation00956.png,precision
911,751,196,120,1052,405,157,111,1010,636,129,127,simulation00905.png,precision
799,681,185,120,1280,593,193,123,1225,982,224,146,simulation00861.png,precision
723,635,162,117,1421,374,179,171,907,782,101,118,simulation01650.png,precision
892,271,170,168,0,0,0,0,913,931,232,128,simulation02883.png,precision
908,745,206,125,1291,491,126,81,1287,805,80,154,simulation00924.png,precision
873,745,188,125,1005,529,132,98,981,604,91,89,simulation00765.png,precision
795,256,170,119,0,0,0,0,859,472,189,197,simulation02102.png,precision
1325,316,199,108,0,0,0,0,1280,384,120,108,simulation00818.png,precision
0,0,0,0,1249,798,166,151,1229,734,105,111,simulation02747.png,precision
941,777,208,131,1012,483,132,94,918,721,109,137,simulation00973.png,precision
755,295,125,156,0,0,0,0,693,796,133,120,simulation01455.png,precision
1281,877,119,79,0,0,0,0,1179,1006,234,112,simulation02144.png,precision
0,0,0,0,1248,795,174,85,1171,949,235,144,simulation00417.png,precision
784,295,187,121,0,0,0,0,785,690,75,82,simulation02232.png,precision
718,193,181,104,0,0,0,0,970,860,38,204,simulation00478.png,precision
802,265,179,162,0,0,0,0,827,661,124,124,simulation01394.png,precision
0,0,0,0,991,767,184,87,809,708,80,153,simulation02368.png,precision
1098,881,150,66,771,246,160,132,825,662,125,125,simulation01401.png,precision
940,779,205,131,1009,482,132,93,913,724,112,140,simulation00971.png,precision
0,0,0,0,992,774,239,84,810,687,77,159,simulation02344.png,precision
883,513,142,96,1206,782,158,137,1138,747,99,103,simulation02927.png,precision
801,321,157,186,0,0,0,0,773,782,123,120,simulation01497.png,precision
0,0,0,0,984,766,165,88,810,698,85,149,simulation02351.png,precision
772,620,171,115,1342,353,205,115,1304,430,128,117,simulation00825.png,precision
727,619,166,121,1051,782,150,117,1036,908,149,106,simulation01686.png,precision
1266,815,136,82,0,0,0,0,1135,955,230,142,simulation02059.png,precision
0,0,0,0,763,166,149,134,843,353,193,140,simulation00511.png,precision
767,266,188,147,0,0,0,0,789,710,73,78,simulation02197.png,precision
0,0,0,0,987,768,185,85,833,680,128,163,simulation02347.png,precision
811,279,161,132,0,0,0,0,831,656,125,125,simulation01380.png,precision
0,0,0,0,1254,789,176,100,1173,950,234,145,simulation00413.png,precision
721,632,162,119,1408,382,173,168,908,782,101,118,simulation01652.png,precision
783,295,170,128,0,0,0,0,865,702,130,132,simulation02254.png,precision
898,515,101,126,1344,773,145,91,835,530,162,145,simulation02039.png,precision
0,0,0,0,1246,800,165,82,1163,947,235,143,simulation00430.png,precision
976,449,149,73,1161,467,183,170,1112,492,120,308,simulation01539.png,precision
911,746,191,122,1039,395,137,94,1024,633,129,126,simulation00910.png,precision
944,772,207,131,1019,485,126,93,925,716,108,135,simulation00978.png,precision
879,757,189,122,1019,506,137,102,988,590,89,94,simulation00774.png,precision
812,383,103,127,0,0,0,0,768,783,124,119,simulation01490.png,precision
1105,921,152,107,871,359,124,96,847,674,127,126,simulation01433.png,precision
964,250,157,174,0,0,0,0,923,932,203,119,simulation02809.png,precision
854,752,213,132,1368,543,161,94,1340,604,103,91,simulation00946.png,precision
938,779,205,129,1005,475,139,97,994,550,92,94,simulation00968.png,precision
872,668,213,129,1375,508,208,118,1225,984,225,151,simulation00852.png,precision
847,638,211,127,1406,446,209,112,1374,531,184,126,simulation00841.png,precision
904,749,192,122,1134,440,178,119,1124,865,61,183,simulation00898.png,precision
860,382,142,154,0,0,0,0,933,791,111,86,simulation01518.png,precision
0,0,0,0,1244,800,171,79,1165,947,235,143,simulation00425.png,precision
1252,855,117,77,0,0,0,0,838,874,120,78,simulation02134.png,precision
970,262,158,157,0,0,0,0,922,930,205,119,simulation02813.png,precision
1242,804,167,80,0,0,0,0,1158,947,237,142,simulation00442.png,precision
0,0,0,0,989,765,232,88,812,693,89,145,simulation02350.png,precision
916,395,137,119,1141,805,210,98,1189,1001,245,126,simulation02282.png,precision
870,742,188,124,1003,534,131,96,983,605,103,87,simulation00762.png,precision
881,443,170,133,0,0,0,0,948,668,125,127,simulation02918.png,precision
771,283,182,142,0,0,0,0,792,712,72,77,simulation02189.png,precision
892,308,167,107,1176,770,164,161,938,663,123,126,simulation02868.png,precision
0,0,0,0,1286,795,139,92,1150,954,231,146,simulation02055.png,precision
812,334,137,176,0,0,0,0,773,782,123,120,simulation01496.png,precision
868,285,170,148,0,0,0,0,940,662,123,126,simulation02873.png,precision
944,774,205,130,1017,484,128,96,921,719,108,136,simulation00975.png,precision
1233,892,126,73,0,0,0,0,1181,1008,238,113,simulation02149.png,precision
853,719,190,135,1287,557,167,100,1264,629,101,94,simulation00872.png,precision
729,202,122,108,0,0,0,0,920,887,43,203,simulation00564.png,precision
887,266,168,165,0,0,0,0,912,929,233,127,simulation02881.png,precision
709,633,160,115,1510,407,193,192,1510,433,235,186,simulation01627.png,precision
686,602,161,118,1424,380,104,150,860,777,110,118,simulation01603.png,precision
728,620,162,121,1044,778,151,128,1068,773,91,43,simulation01692.png,precision
677,618,164,119,1475,399,111,155,867,776,108,117,simulation01611.png,precision
711,636,164,119,1504,393,191,198,1497,424,229,193,simulation01632.png,precision
0,0,0,0,1063,799,217,94,703,690,110,133,simulation02317.png,precision
853,751,208,127,1377,559,159,84,1356,617,99,87,simulation00944.png,precision
1225,858,112,61,0,0,0,0,1136,961,235,136,simulation00624.png,precision
1002,337,161,112,0,0,0,0,939,943,228,124,simulation02776.png,precision
