hand_min_x,hand_min_y,hand_width,hand_length,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
1171,229,226,81,1271,400,401,200,precision08645.png,precision
1141,805,115,130,1655,1021,134,45,precision0648.png,precision
833,736,166,159,1658,1022,136,44,precision1109.png,precision
1091,769,123,147,1655,1015,133,45,precision0994.png,precision
780,711,103,202,0,0,0,0,precision1885.png,precision
553,460,206,295,0,0,0,0,precision1924.png,precision
573,400,144,104,827,622,202,214,precision07464.png,precision
1399,719,137,105,0,0,0,0,precision3370.png,precision
653,653,162,279,0,0,0,0,precision2310.png,precision
563,334,204,273,0,0,0,0,precision1624.png,precision
1141,271,224,115,1258,484,357,188,precision08684.png,precision
433,365,282,305,966,456,102,211,precision2016.png,precision
230,367,247,393,0,0,0,0,precision1992.png,precision
952,735,172,161,445,825,105,36,precision3001.png,precision
1195,640,199,186,0,0,0,0,precision3842.png,precision
1154,506,225,125,1292,990,72,78,precision08919.png,precision
578,724,219,205,0,0,0,0,precision2512.png,precision
1063,669,162,111,1207,659,95,108,precision6765.png,precision
642,663,165,276,0,0,0,0,precision2316.png,precision
1139,648,187,160,0,0,0,0,precision3530.png,precision
1293,515,166,255,1511,534,124,111,precision09349.png,precision
1261,585,175,232,1457,619,115,96,precision09635.png,precision
1273,169,240,131,1449,364,150,337,precision08470.png,precision
1264,365,245,275,338,954,81,37,precision09127.png,precision
737,317,137,105,1002,472,140,106,precision07722.png,precision
459,740,186,130,1396,539,199,174,precision5294.png,precision
504,548,136,79,724,740,122,232,precision07565.png,precision
527,234,167,140,806,498,239,309,precision08051.png,precision
535,386,182,127,846,640,165,334,precision06945.png,precision
774,707,163,165,0,0,0,0,precision2357.png,precision
561,663,212,172,0,0,0,0,precision1310.png,precision
1019,681,120,190,327,787,190,112,precision0522.png,precision
1183,448,233,125,1229,1004,68,73,precision08910.png,precision
1137,565,195,213,1470,579,105,87,precision09484.png,precision
1146,709,140,138,0,0,0,0,precision5649.png,precision
396,441,210,110,740,675,93,306,precision07133.png,precision
1184,629,209,202,0,0,0,0,precision3839.png,precision
1277,171,228,136,1438,366,146,346,precision08468.png,precision
1284,538,249,185,1552,554,244,291,precision5891.png,precision
1316,570,158,155,1435,596,196,70,precision5093.png,precision
666,457,185,111,1000,701,98,377,precision06904.png,precision
554,662,211,172,0,0,0,0,precision1319.png,precision
644,437,154,66,864,630,237,242,precision07590.png,precision
1212,461,239,115,1170,177,79,47,precision08939.png,precision
1103,393,247,100,1383,627,90,289,precision08531.png,precision
1125,280,167,83,1230,387,223,105,precision08396.png,precision
1141,289,205,107,1316,495,139,292,precision08078.png,precision
1168,768,122,161,1651,1017,140,45,precision0874.png,precision
703,684,175,130,1056,733,90,124,precision1436.png,precision
656,681,224,224,0,0,0,0,precision2940.png,precision
1199,318,295,346,1522,471,176,138,precision09248.png,precision
745,723,166,125,0,0,0,0,precision1447.png,precision
877,789,173,118,1230,808,131,110,precision1544.png,precision
462,542,220,167,0,0,0,0,precision1340.png,precision
752,695,240,194,0,0,0,0,precision2796.png,precision
530,383,132,81,759,576,188,228,precision07817.png,precision
1236,737,146,114,1391,759,61,227,precision6837.png,precision
549,381,192,142,868,658,257,295,precision08031.png,precision
1040,542,221,247,0,0,0,0,precision4246.png,precision
641,635,164,299,0,0,0,0,precision2318.png,precision
1072,632,177,190,1612,929,112,60,precision0414.png,precision
381,330,282,347,0,0,0,0,precision2033.png,precision
694,588,155,167,0,0,0,0,precision1391.png,precision
597,654,197,179,982,706,99,125,precision1286.png,precision
1187,488,241,108,1564,882,89,62,precision08953.png,precision
638,679,235,221,0,0,0,0,precision2938.png,precision
1183,205,216,81,0,0,0,0,precision08763.png,precision
529,413,236,133,880,672,141,326,precision06929.png,precision
1119,722,168,148,0,0,0,0,precision4076.png,precision
619,386,144,109,844,627,177,230,precision07468.png,precision
556,425,186,87,881,663,115,301,precision07344.png,precision
630,648,223,255,0,0,0,0,precision2683.png,precision
550,424,166,122,801,643,154,310,precision07077.png,precision
894,758,193,157,498,826,99,36,precision3015.png,precision
1281,745,276,236,0,0,0,0,precision3938.png,precision
1276,381,191,54,1444,553,149,308,precision08584.png,precision
713,349,154,147,1359,1038,96,81,precision07724.png,precision
666,671,221,228,0,0,0,0,precision2930.png,precision
579,388,137,91,829,589,160,219,precision07797.png,precision
559,451,163,114,792,654,248,184,precision07923.png,precision
1267,876,164,101,1494,920,62,38,precision0449.png,precision
1108,940,159,146,0,0,0,0,precision3996.png,precision
733,654,173,237,0,0,0,0,precision2334.png,precision
1101,700,219,207,0,0,0,0,precision5225.png,precision
563,645,233,260,0,0,0,0,precision2742.png,precision
1292,551,146,149,1379,577,137,22,precision5084.png,precision
1165,503,226,126,1285,993,71,78,precision08918.png,precision
608,341,140,99,828,547,218,239,precision07774.png,precision
1177,662,137,142,713,684,29,34,precision6051.png,precision
1108,971,150,84,0,0,0,0,precision3995.png,precision
1062,582,214,279,1316,647,125,110,precision09836.png,precision
646,635,164,302,0,0,0,0,precision2322.png,precision
672,691,229,197,0,0,0,0,precision2926.png,precision
568,419,146,113,808,625,230,237,precision07847.png,precision
1417,527,224,201,1680,593,116,62,precision3322.png,precision
1359,624,160,205,0,0,0,0,precision4059.png,precision
568,381,188,132,847,646,279,284,precision08029.png,precision
804,769,151,157,1095,776,144,53,precision2425.png,precision
1184,410,168,70,1312,555,88,161,precision08277.png,precision
1397,566,197,234,1626,590,106,79,precision09505.png,precision
1139,280,242,108,1346,490,139,293,precision08141.png,precision
634,394,226,143,989,685,175,280,precision07482.png,precision
651,406,148,108,921,665,144,305,precision07432.png,precision
-78,496,812,249,1284,611,133,32,precision5135.png,precision
648,349,145,130,944,604,216,320,precision07014.png,precision
555,404,164,115,832,660,135,312,precision06950.png,precision
550,409,194,104,896,643,162,299,precision07360.png,precision
649,829,210,111,0,0,0,0,precision1670.png,precision
548,616,205,259,0,0,0,0,precision2774.png,precision
695,408,196,126,0,0,0,0,precision07484.png,precision
257,534,321,298,1457,802,116,212,precision6533.png,precision
493,683,255,214,1499,605,183,54,precision5113.png,precision
548,407,113,91,695,638,191,284,precision07828.png,precision
487,434,227,339,0,0,0,0,precision1954.png,precision
1142,278,216,103,1295,466,211,221,precision08106.png,precision
753,758,198,168,0,0,0,0,precision2912.png,precision
1122,943,156,91,0,0,0,0,precision3997.png,precision
1306,414,179,148,1414,596,141,284,precision08830.png,precision
813,707,140,174,0,0,0,0,precision2366.png,precision
1022,275,203,81,1160,461,298,191,precision08168.png,precision
686,672,175,183,0,0,0,0,precision1829.png,precision
1139,337,193,74,0,0,0,0,precision08266.png,precision
1383,601,202,176,1635,636,92,67,precision3546.png,precision
667,452,146,90,884,655,257,297,precision07948.png,precision
1065,849,167,141,53,1058,106,44,precision4489.png,precision
656,669,232,217,0,0,0,0,precision2945.png,precision
872,681,156,213,1660,1025,133,45,precision0585.png,precision
1183,302,307,370,1522,470,169,134,precision09299.png,precision
1282,526,150,150,1399,561,204,30,precision5077.png,precision
1274,441,245,233,0,0,0,0,precision3762.png,precision
555,649,251,265,0,0,0,0,precision2699.png,precision
557,737,219,190,0,0,0,0,precision2519.png,precision
1135,397,351,371,1555,501,186,143,precision09429.png,precision
525,411,228,133,868,670,138,334,precision06931.png,precision
532,384,186,126,851,638,170,333,precision06944.png,precision
518,536,174,256,41,727,82,39,precision5395.png,precision
-205,551,858,305,1416,534,252,197,precision5296.png,precision
556,729,230,211,0,0,0,0,precision2513.png,precision
1154,764,112,161,1656,1019,137,45,precision0939.png,precision
1112,306,227,90,1306,520,183,262,precision08132.png,precision
1220,317,260,297,1474,425,179,146,precision09097.png,precision
447,777,178,115,1390,537,196,160,precision5292.png,precision
1316,591,129,207,1509,610,102,84,precision09683.png,precision
1046,555,229,231,193,662,221,134,precision0119.png,precision
590,342,183,166,857,656,88,313,precision06978.png,precision
587,307,155,126,864,546,179,306,precision07290.png,precision
599,675,197,211,260,660,44,36,precision5196.png,precision
620,660,221,241,0,0,0,0,precision2712.png,precision
1279,532,269,218,1559,552,241,288,precision5889.png,precision
1241,548,270,254,0,0,0,0,precision09644.png,precision
1358,589,200,175,1604,623,92,67,precision3544.png,precision
961,690,157,187,764,659,37,26,precision6145.png,precision
756,705,108,207,532,730,48,26,precision2237.png,precision
630,437,157,73,863,637,242,268,precision07586.png,precision
592,419,113,91,727,635,270,282,precision07836.png,precision
525,384,141,90,770,579,184,230,precision07819.png,precision
769,728,148,158,1048,728,140,62,precision2376.png,precision
1117,358,280,279,1421,461,157,132,precision09067.png,precision
398,322,270,354,0,0,0,0,precision2025.png,precision
1212,405,221,262,1539,418,130,109,precision09468.png,precision
1360,675,214,168,0,0,0,0,precision3741.png,precision
1026,517,225,260,0,0,0,0,precision4251.png,precision
-214,564,957,359,1476,601,214,85,precision5126.png,precision
475,459,161,99,781,663,138,239,precision07194.png,precision
497,194,175,147,772,453,267,306,precision08055.png,precision
1218,559,201,231,0,0,0,0,precision4209.png,precision
1141,440,341,316,1549,517,181,141,precision09440.png,precision
994,527,100,202,1096,535,353,38,precision6099.png,precision
977,891,177,149,57,658,115,68,precision4494.png,precision
5,753,899,211,1050,766,141,56,precision2405.png,precision
645,368,156,121,876,597,252,225,precision07965.png,precision
642,675,230,232,0,0,0,0,precision2935.png,precision
437,582,270,277,0,0,0,0,precision2641.png,precision
1305,514,190,190,0,0,0,0,precision5910.png,precision
1176,272,287,315,1496,373,181,140,precision09087.png,precision
1108,428,251,90,1332,642,255,236,precision08522.png,precision
475,568,334,286,0,0,0,0,precision2169.png,precision
869,792,152,131,962,859,62,24,precision1554.png,precision
797,774,152,156,1090,780,143,54,precision2421.png,precision
1170,352,292,310,1498,471,174,138,precision09260.png,precision
1118,539,198,207,1428,539,109,97,precision09478.png,precision
548,606,319,266,0,0,0,0,precision2172.png,precision
569,460,145,112,737,697,266,251,precision07992.png,precision
510,427,158,106,791,663,125,280,precision07170.png,precision
594,654,199,179,983,706,99,125,precision1287.png,precision
1069,654,170,155,0,0,0,0,precision4087.png,precision
1126,264,253,102,1230,458,375,212,precision08632.png,precision
1124,291,239,83,1341,511,136,285,precision08137.png,precision
941,745,151,167,334,803,186,109,precision1018.png,precision
998,696,136,195,320,787,190,112,precision0493.png,precision
746,802,142,136,0,0,0,0,precision1863.png,precision
1259,616,160,222,72,913,133,76,precision09630.png,precision
1137,327,199,70,0,0,0,0,precision08265.png,precision
1319,194,265,109,1582,412,192,306,precision08479.png,precision
651,486,142,87,960,686,133,326,precision07944.png,precision
627,396,152,91,899,663,98,310,precision07039.png,precision
280,819,182,227,66,596,85,28,precision5345.png,precision
1396,478,235,232,1674,540,117,70,precision3312.png,precision
616,696,177,242,916,751,106,119,precision2267.png,precision
899,709,133,193,1658,1022,136,44,precision1104.png,precision
524,402,172,125,792,608,155,287,precision07082.png,precision
1269,416,200,309,1504,485,148,130,precision09316.png,precision
1151,761,116,152,1654,1015,135,44,precision0969.png,precision
1007,710,135,164,318,787,191,112,precision0489.png,precision
630,483,165,254,990,541,179,196,precision1918.png,precision
675,387,166,94,959,592,198,357,precision07378.png,precision
1051,754,131,150,1654,1020,134,45,precision0641.png,precision
562,404,193,99,910,632,149,299,precision07355.png,precision
1183,473,216,88,1163,992,60,60,precision08899.png,precision
1110,681,179,167,0,0,0,0,precision3524.png,precision
674,686,174,238,0,0,0,0,precision2541.png,precision
597,655,219,252,0,0,0,0,precision2753.png,precision
1140,534,184,227,1476,512,155,200,precision0129.png,precision
1107,285,210,101,1266,466,225,201,precision08191.png,precision
976,377,246,170,235,641,222,138,precision0185.png,precision
1348,527,166,158,1482,576,219,50,precision5067.png,precision
712,486,213,282,0,0,0,0,precision5378.png,precision
955,694,172,165,405,819,110,36,precision2984.png,precision
1353,601,113,196,1505,606,104,73,precision09684.png,precision
1081,642,131,92,240,607,226,138,precision0341.png,precision
1195,244,295,386,1517,428,185,142,precision09192.png,precision
570,445,189,264,0,0,0,0,precision1926.png,precision
1212,578,207,203,0,0,0,0,precision3776.png,precision
1258,491,164,200,0,0,0,0,precision5658.png,precision
1162,298,256,344,1427,495,146,123,precision09150.png,precision
659,706,291,220,0,0,0,0,precision2180.png,precision
949,434,237,74,1178,596,202,225,precision08792.png,precision
629,456,123,140,0,0,0,0,precision07232.png,precision
513,219,170,144,798,483,239,311,precision08052.png,precision
557,417,164,118,823,649,163,332,precision07074.png,precision
1239,405,240,67,0,0,0,0,precision08972.png,precision
1199,358,261,82,1044,589,60,42,precision08979.png,precision
1022,700,121,189,325,789,191,111,precision0507.png,precision
614,851,265,208,0,0,0,0,precision6567.png,precision
1131,561,198,213,0,0,0,0,precision09483.png,precision
1101,421,253,95,1344,636,221,249,precision08524.png,precision
1249,559,145,217,0,0,0,0,precision4227.png,precision
541,371,196,141,838,655,157,257,precision07409.png,precision
870,750,150,144,335,800,187,110,precision1068.png,precision
759,814,147,128,0,0,0,0,precision1870.png,precision
791,699,225,182,0,0,0,0,precision2798.png,precision
731,659,168,217,0,0,0,0,precision2345.png,precision
1234,803,124,188,1199,1007,46,25,precision1514.png,precision
549,405,206,98,906,639,124,302,precision07352.png,precision
1258,673,99,164,10,997,21,72,precision09745.png,precision
604,671,254,209,0,0,0,0,precision2790.png,precision
1124,434,233,107,1296,643,323,229,precision08514.png,precision
407,371,289,298,951,463,110,179,precision2018.png,precision
648,490,168,135,891,655,202,117,precision07740.png,precision
1115,803,238,223,0,0,0,0,precision1511.png,precision
1216,511,183,196,1366,501,47,29,precision5657.png,precision
942,614,135,111,420,415,55,53,precision6365.png,precision
725,574,156,185,0,0,0,0,precision1783.png,precision
703,725,157,170,1005,743,140,50,precision2390.png,precision
1184,319,228,83,1343,494,244,196,precision08987.png,precision
1089,625,129,117,240,608,227,139,precision0338.png,precision
1185,318,312,306,1508,436,184,145,precision09204.png,precision
1110,688,167,114,1285,713,119,240,precision6853.png,precision
785,710,158,161,0,0,0,0,precision2356.png,precision
575,418,155,107,820,662,110,282,precision07322.png,precision
1279,472,118,196,1399,533,218,190,precision6339.png,precision
668,424,180,144,981,705,92,362,precision06899.png,precision
572,615,311,266,0,0,0,0,precision2173.png,precision
1146,345,185,77,0,0,0,0,precision08267.png,precision
1143,290,212,106,1290,486,223,220,precision08100.png,precision
1303,552,147,154,1392,573,142,30,precision5087.png,precision
1265,544,272,258,39,1005,78,26,precision09646.png,precision
632,691,200,149,1025,742,87,122,precision1524.png,precision
933,751,116,76,1011,767,88,45,precision6376.png,precision
574,421,172,151,851,642,85,170,precision07268.png,precision
480,337,248,276,0,0,0,0,precision2101.png,precision
1447,265,216,198,0,0,0,0,precision6326.png,precision
802,709,142,181,0,0,0,0,precision2367.png,precision
577,623,244,254,0,0,0,0,precision2667.png,precision
1299,172,244,119,1482,379,142,320,precision08474.png,precision
94,743,745,209,1691,1058,81,35,precision2490.png,precision
616,451,157,132,854,984,44,64,precision07900.png,precision
825,804,161,112,0,0,0,0,precision1564.png,precision
1208,477,137,201,1353,541,192,232,precision6343.png,precision
1147,451,241,280,1406,536,152,131,precision09390.png,precision
364,355,272,364,0,0,0,0,precision2045.png,precision
1082,295,283,123,1313,589,184,397,precision08625.png,precision
1190,454,234,124,1236,1005,69,75,precision08911.png,precision
1154,792,154,73,1297,806,141,145,precision0302.png,precision
609,386,157,104,890,639,86,318,precision07045.png,precision
1157,823,97,150,1656,1016,136,45,precision1218.png,precision
1103,352,281,317,1416,499,157,130,precision09167.png,precision
589,610,234,122,0,0,0,0,precision1656.png,precision
673,575,266,284,1686,652,82,178,precision5178.png,precision
-41,747,938,216,1045,764,142,56,precision2404.png,precision
1077,510,183,274,190,663,221,133,precision0114.png,precision
645,500,167,125,869,661,232,116,precision07738.png,precision
1130,360,298,60,0,0,0,0,precision08242.png,precision
653,465,163,108,979,695,159,351,precision06879.png,precision
1225,306,264,301,746,620,49,35,precision09095.png,precision
1220,299,288,350,1525,478,177,140,precision09236.png,precision
1547,572,187,162,0,0,0,0,precision3329.png,precision
1263,591,165,235,1444,629,107,91,precision09633.png,precision
939,742,150,166,334,803,186,109,precision1017.png,precision
867,873,172,136,543,822,92,35,precision3037.png,precision
1279,485,239,217,0,0,0,0,precision3767.png,precision
1283,754,216,179,280,682,44,40,precision5208.png,precision
1111,311,218,72,1255,483,282,193,precision08115.png,precision
607,676,213,254,1015,725,180,88,precision2581.png,precision
622,499,156,86,913,695,188,249,precision07938.png,precision
1172,754,111,122,1249,769,73,74,precision5647.png,precision
1158,662,177,128,237,619,224,138,precision0270.png,precision
1210,664,190,171,0,0,0,0,precision3845.png,precision
1149,743,124,157,1653,1015,136,45,precision0978.png,precision
1145,282,235,96,1345,501,136,286,precision08139.png,precision
1166,251,240,83,1352,431,149,297,precision08256.png,precision
646,372,165,100,907,551,231,239,precision07753.png,precision
1462,611,147,128,303,980,102,41,precision3242.png,precision
1299,529,256,259,419,817,54,21,precision09651.png,precision
518,684,248,215,1519,622,217,80,precision5115.png,precision
1402,572,186,222,1619,594,104,78,precision09504.png,precision
1153,343,313,331,1508,477,172,137,precision09255.png,precision
1104,588,147,115,1253,667,213,185,precision5551.png,precision
1249,334,243,271,1459,439,178,145,precision09101.png,precision
1598,481,113,142,1717,537,114,211,precision6254.png,precision
1161,690,136,146,230,625,226,138,precision0253.png,precision
1157,818,169,89,1308,812,165,133,precision0292.png,precision
555,416,200,120,841,664,141,333,precision06999.png,precision
755,583,188,175,1122,628,91,96,precision1590.png,precision
573,311,203,114,912,587,203,288,precision07502.png,precision
1344,512,268,236,0,0,0,0,precision4022.png,precision
1052,652,148,175,1235,671,102,251,precision5242.png,precision
559,326,161,118,844,543,146,305,precision07295.png,precision
1477,506,198,199,0,0,0,0,precision09581.png,precision
1614,940,148,94,1458,998,62,51,precision3452.png,precision
1281,473,239,218,0,0,0,0,precision3766.png,precision
1296,867,198,159,0,0,0,0,precision4122.png,precision
606,639,220,257,1013,691,181,65,precision2564.png,precision
567,426,143,160,810,559,127,284,precision07216.png,precision
1181,685,127,162,230,626,225,137,precision0252.png,precision
1176,771,115,155,332,796,187,109,precision0873.png,precision
1267,521,235,200,0,0,0,0,precision3770.png,precision
582,417,179,119,889,660,172,337,precision06994.png,precision
1335,493,231,231,0,0,0,0,precision4163.png,precision
1311,496,197,104,33,613,34,27,precision08842.png,precision
1197,486,237,253,1440,561,143,119,precision09363.png,precision
792,643,209,189,198,298,71,23,precision6180.png,precision
1327,826,206,158,0,0,0,0,precision3816.png,precision
1147,418,336,339,1542,513,178,140,precision09435.png,precision
1408,597,166,228,1577,630,204,350,precision5870.png,precision
735,703,176,172,1073,719,149,41,precision2351.png,precision
1167,404,262,269,1436,515,158,132,precision09047.png,precision
1247,280,243,351,1479,480,158,127,precision09146.png,precision
588,411,193,142,929,669,100,336,precision06962.png,precision
475,385,281,414,0,0,0,0,precision2113.png,precision
1308,526,194,99,277,686,62,25,precision08846.png,precision
1348,531,169,123,1473,585,236,22,precision5750.png,precision
646,388,164,104,915,645,152,311,precision07024.png,precision
1122,698,147,95,1278,721,121,211,precision6799.png,precision
1493,573,153,132,233,984,108,42,precision3246.png,precision
1196,557,174,179,1374,608,169,67,precision5655.png,precision
663,429,120,86,850,624,141,210,precision07600.png,precision
700,472,204,287,1430,479,41,285,precision5380.png,precision
490,429,157,105,760,664,112,282,precision07174.png,precision
462,598,172,231,57,727,111,38,precision5397.png,precision
748,663,143,180,0,0,0,0,precision1825.png,precision
979,778,134,86,228,228,45,24,precision6440.png,precision
576,390,135,86,816,623,162,279,precision07310.png,precision
1052,553,218,246,0,0,0,0,precision4245.png,precision
1150,895,188,140,1374,930,81,40,precision3961.png,precision
1269,849,159,125,1436,850,153,153,precision0446.png,precision
772,723,144,169,0,0,0,0,precision2374.png,precision
1369,216,252,89,1642,441,215,307,precision08484.png,precision
1221,396,251,77,1435,601,178,267,precision08973.png,precision
548,575,209,171,0,0,0,0,precision1419.png,precision
1092,634,175,201,1612,929,112,60,precision0415.png,precision
1142,342,156,62,1188,1041,59,59,precision09002.png,precision
1153,730,129,66,1194,606,72,67,precision5565.png,precision
1108,770,107,87,0,0,0,0,precision5607.png,precision
1206,466,246,95,1164,198,77,48,precision08933.png,precision
855,589,199,178,0,0,0,0,precision6085.png,precision
1231,537,218,138,1474,556,187,279,precision5903.png,precision
1110,582,231,241,0,0,0,0,precision4236.png,precision
1129,298,216,87,1272,477,253,209,precision08113.png,precision
1353,401,120,219,1501,401,289,283,precision5708.png,precision
676,534,159,191,0,0,0,0,precision1764.png,precision
789,757,162,167,1099,768,147,55,precision2432.png,precision
1107,340,204,62,1228,509,322,179,precision08124.png,precision
523,461,159,77,833,681,131,268,precision07141.png,precision
602,652,220,234,0,0,0,0,precision2716.png,precision
-86,473,807,290,1270,628,140,38,precision5136.png,precision
1137,284,240,92,1346,494,137,290,precision08140.png,precision
1370,595,151,201,1512,620,206,331,precision5875.png,precision
1382,831,128,89,1517,841,28,202,precision6828.png,precision
1186,649,121,185,1343,664,94,85,precision09808.png,precision
1314,693,185,151,1541,724,82,59,precision3572.png,precision
603,375,147,120,800,598,247,248,precision07873.png,precision
1252,643,97,179,0,0,0,0,precision09613.png,precision
1146,263,310,321,1512,361,179,138,precision09079.png,precision
1172,446,316,303,1559,512,185,141,precision09441.png,precision
1290,482,156,231,197,655,223,135,precision0142.png,precision
620,648,194,252,0,0,0,0,precision2555.png,precision
562,616,205,262,0,0,0,0,precision2770.png,precision
793,705,228,181,0,0,0,0,precision2799.png,precision
501,368,141,98,731,571,206,229,precision07815.png,precision
576,345,186,140,893,614,243,323,precision08067.png,precision
614,674,214,257,1026,724,177,87,precision2582.png,precision
570,380,189,136,853,667,165,272,precision07403.png,precision
613,575,192,175,0,0,0,0,precision1400.png,precision
600,484,192,268,0,0,0,0,precision1949.png,precision
1136,363,271,275,1422,466,157,129,precision09066.png,precision
1156,727,96,82,1227,766,128,15,precision5596.png,precision
610,321,113,101,794,521,155,420,precision07516.png,precision
692,456,204,289,1431,472,40,289,precision5382.png,precision
1404,731,129,94,0,0,0,0,precision3379.png,precision
512,409,183,115,757,663,88,283,precision07453.png,precision
665,678,180,244,1019,725,181,95,precision2550.png,precision
1095,180,236,124,0,0,0,0,precision08733.png,precision
741,870,209,100,0,0,0,0,precision1675.png,precision
944,704,183,191,368,818,113,35,precision2957.png,precision
611,447,139,100,742,980,55,67,precision07905.png,precision
1160,824,111,131,1655,1021,133,45,precision0650.png,precision
632,633,229,267,0,0,0,0,precision2610.png,precision
1163,445,219,230,1480,461,126,107,precision09472.png,precision
1087,671,199,157,0,0,0,0,precision3527.png,precision
1072,516,191,245,190,663,221,133,precision0108.png,precision
691,693,217,198,0,0,0,0,precision2925.png,precision
1115,672,143,107,1538,704,51,38,precision0324.png,precision
561,429,187,249,0,0,0,0,precision1935.png,precision
1131,241,154,89,0,0,0,0,precision08387.png,precision
588,724,206,198,0,0,0,0,precision2507.png,precision
1335,817,198,191,379,957,90,47,precision4403.png,precision
1222,723,146,118,1376,749,67,230,precision6840.png,precision
381,380,220,128,706,640,176,288,precision07113.png,precision
1156,422,177,203,1323,455,194,105,precision5317.png,precision
1096,604,176,210,1252,705,121,106,precision09780.png,precision
1130,307,199,108,1249,523,241,253,precision08780.png,precision
1233,206,213,75,1380,390,148,315,precision08446.png,precision
1162,620,187,204,0,0,0,0,precision3779.png,precision
564,426,175,92,867,660,112,291,precision07337.png,precision
390,381,219,124,704,637,174,292,precision07112.png,precision
1047,237,228,105,1248,450,136,296,precision08155.png,precision
1029,551,105,187,1132,563,307,189,precision6104.png,precision
1218,451,239,267,1544,472,162,131,precision09400.png,precision
702,702,213,189,0,0,0,0,precision2923.png,precision
342,362,288,360,0,0,0,0,precision2052.png,precision
-169,613,913,307,0,0,0,0,precision6552.png,precision
1406,345,219,85,1521,504,326,186,precision08604.png,precision
630,389,215,142,973,674,186,283,precision07480.png,precision
1231,336,266,319,506,814,57,29,precision09115.png,precision
1398,459,252,231,0,0,0,0,precision4028.png,precision
1078,688,184,214,0,0,0,0,precision3785.png,precision
577,668,222,264,1000,723,177,85,precision2579.png,precision
615,688,199,228,984,735,168,101,precision2531.png,precision
1500,577,167,225,1676,613,95,73,precision09513.png,precision
563,449,153,90,816,659,232,269,precision07883.png,precision
521,297,174,111,798,515,222,269,precision07671.png,precision
554,406,193,103,906,634,163,297,precision07357.png,precision
788,515,132,150,1092,966,73,31,precision1596.png,precision
883,699,159,167,232,633,223,136,precision0225.png,precision
1271,392,158,224,1470,397,248,301,precision5706.png,precision
910,757,182,156,491,826,99,35,precision3013.png,precision
660,461,163,105,978,693,141,351,precision06872.png,precision
661,340,159,171,921,643,86,312,precision06971.png,precision
649,400,148,87,852,603,267,228,precision07968.png,precision
626,391,150,93,894,653,89,309,precision07043.png,precision
487,359,272,355,0,0,0,0,precision2011.png,precision
654,675,181,188,0,0,0,0,precision1848.png,precision
1292,335,236,276,427,869,60,33,precision09121.png,precision
525,449,142,154,588,638,532,214,precision07209.png,precision
1140,294,206,78,1302,479,259,224,precision08198.png,precision
887,654,147,98,0,0,0,0,precision1713.png,precision
606,369,237,140,992,664,198,301,precision07496.png,precision
1113,595,177,283,1313,655,110,98,precision09826.png,precision
739,568,147,197,0,0,0,0,precision1779.png,precision
1317,396,137,227,1487,400,274,294,precision5707.png,precision
1169,539,219,241,1413,588,124,106,precision09763.png,precision
705,726,155,170,1005,744,140,51,precision2391.png,precision
962,678,177,105,1117,691,116,92,precision6775.png,precision
530,868,249,189,0,0,0,0,precision6575.png,precision
1375,756,217,181,0,0,0,0,precision4128.png,precision
1195,761,104,138,1652,1015,136,45,precision0908.png,precision
552,401,162,89,775,651,104,311,precision07522.png,precision
1140,288,216,96,1292,474,216,217,precision08103.png,precision
655,443,190,124,991,704,93,370,precision06902.png,precision
1162,930,146,91,0,0,0,0,precision3998.png,precision
1257,345,250,307,469,841,63,31,precision09118.png,precision
1244,428,200,293,1472,492,149,127,precision09322.png,precision
518,379,170,127,788,643,148,253,precision07457.png,precision
710,384,155,102,960,643,175,286,precision07383.png,precision
1101,175,232,128,0,0,0,0,precision08732.png,precision
607,352,150,111,919,608,154,305,precision08013.png,precision
1314,820,191,186,580,818,58,41,precision4407.png,precision
1187,635,204,192,0,0,0,0,precision3841.png,precision
1308,907,159,86,222,619,225,138,precision0454.png,precision
447,413,197,127,708,655,144,277,precision07099.png,precision
1146,279,195,101,353,938,127,68,precision08715.png,precision
1310,300,202,95,1429,392,165,99,precision08428.png,precision
968,574,170,132,1134,570,95,212,precision4700.png,precision
713,664,180,235,0,0,0,0,precision2331.png,precision
684,660,210,258,0,0,0,0,precision2608.png,precision
453,563,214,190,0,0,0,0,precision1333.png,precision
1185,362,254,284,1440,470,161,127,precision09062.png,precision
1176,427,249,260,1429,531,157,130,precision09042.png,precision
605,622,191,139,0,0,0,0,precision1425.png,precision
968,687,170,166,402,818,110,36,precision2982.png,precision
656,661,214,245,1062,713,181,89,precision2590.png,precision
1235,490,221,113,1290,1043,73,72,precision08964.png,precision
1053,774,131,148,1656,1016,133,45,precision0998.png,precision
778,749,159,169,1092,759,145,59,precision2436.png,precision
255,412,330,381,0,0,0,0,precision6542.png,precision
1095,864,301,222,0,0,0,0,precision1506.png,precision
1313,470,252,231,0,0,0,0,precision3758.png,precision
553,367,184,103,832,597,196,232,precision08007.png,precision
1107,762,142,159,1655,1017,136,45,precision0957.png,precision
1301,919,155,69,215,623,225,137,precision0467.png,precision
948,698,186,144,0,0,0,0,precision6136.png,precision
1213,519,239,95,1090,330,69,47,precision08957.png,precision
1410,719,130,94,1571,749,66,33,precision3367.png,precision
1144,294,210,87,1290,477,221,218,precision08102.png,precision
961,618,226,248,165,668,225,135,precision0068.png,precision
998,534,101,199,1102,539,358,45,precision6100.png,precision
