hand_min_x,hand_min_y,hand_width,hand_height,handedness,picture_name,grasp
1176,749,222,200,left,frame_10886.jpg,precision
414,601,446,359,left,frame_1701.jpg,precision
516,378,213,407,left,frame_11215.jpg,precision
815,479,222,257,left,frame_11436.jpg,precision
978,592,214,170,left,frame_11035.jpg,precision
1072,746,260,182,left,frame_10664.jpg,precision
1073,711,221,188,left,frame_10658.jpg,precision
644,404,246,282,left,frame_1497.jpg,precision
414,562,295,434,left,frame_11244.jpg,precision
1028,543,187,214,left,frame_11326.jpg,precision
745,830,149,193,left,frame_3916.jpg,precision
950,582,234,238,left,frame_10742.jpg,precision
965,672,202,181,left,frame_10974.jpg,precision
845,499,222,270,left,frame_11446.jpg,precision
1014,563,196,257,left,frame_10646.jpg,precision
408,365,364,288,left,frame_11516.jpg,precision
941,640,191,204,left,frame_11005.jpg,precision
1097,801,258,218,left,frame_10866.jpg,precision
418,537,280,456,left,frame_11243.jpg,precision
1011,668,200,181,left,frame_10917.jpg,precision
933,513,131,118,left,frame_783.jpg,precision
772,836,151,183,left,frame_3939.jpg,precision
814,658,157,204,left,frame_4397.jpg,precision
1035,717,294,165,left,frame_10684.jpg,precision
752,222,218,274,left,frame_8478.jpg,precision
956,597,191,200,left,frame_11394.jpg,precision
534,394,267,350,left,frame_11195.jpg,precision
1124,669,196,203,left,frame_10897.jpg,precision
951,613,176,235,left,frame_11010.jpg,precision
989,603,245,187,left,frame_10715.jpg,precision
441,449,238,451,left,frame_11238.jpg,precision
736,473,141,138,left,frame_4266.jpg,precision
874,442,245,259,left,frame_11076.jpg,precision
772,423,230,293,left,frame_11454.jpg,precision
928,655,257,223,left,frame_9851.jpg,precision
988,589,266,213,left,frame_10727.jpg,precision
813,829,188,166,left,frame_6006.jpg,precision
464,391,228,425,left,frame_11227.jpg,precision
983,620,200,278,left,frame_4414.jpg,precision
1099,608,190,198,left,frame_11305.jpg,precision
937,558,216,251,left,frame_10745.jpg,precision
771,738,136,169,left,frame_4338.jpg,precision
111,511,225,435,left,frame_3558.jpg,precision
773,733,140,169,left,frame_4342.jpg,precision
803,708,140,169,left,frame_4371.jpg,precision
779,696,155,206,left,frame_4393.jpg,precision
833,506,223,262,left,frame_11441.jpg,precision
808,437,206,277,left,frame_11459.jpg,precision
1115,663,252,176,left,frame_11298.jpg,precision
942,594,219,164,left,frame_9894.jpg,precision
926,583,197,205,left,frame_11415.jpg,precision
474,400,294,300,left,frame_11168.jpg,precision
747,754,152,179,left,frame_4323.jpg,precision
1085,659,178,173,left,frame_10902.jpg,precision
955,606,262,204,left,frame_9886.jpg,precision
1194,765,215,213,left,frame_10873.jpg,precision
588,762,141,132,left,frame_907.jpg,precision
309,283,351,361,left,frame_10815.jpg,precision
293,318,355,343,left,frame_10804.jpg,precision
968,675,194,181,left,frame_10965.jpg,precision
1055,653,183,194,left,frame_10906.jpg,precision
858,427,245,256,left,frame_11079.jpg,precision
978,668,212,198,left,frame_10951.jpg,precision
471,625,118,303,left,frame_3535.jpg,precision
1009,533,182,206,left,frame_11342.jpg,precision
743,840,149,190,left,frame_3913.jpg,precision
980,560,174,187,left,frame_11361.jpg,precision
577,826,161,155,left,frame_6359.jpg,precision
792,720,137,170,left,frame_4359.jpg,precision
414,323,353,294,left,frame_11521.jpg,precision
968,565,251,315,left,frame_10641.jpg,precision
797,719,136,171,left,frame_4360.jpg,precision
954,595,227,196,left,frame_9885.jpg,precision
829,451,174,218,left,frame_1718.jpg,precision
984,552,196,165,left,frame_11051.jpg,precision
824,494,216,257,left,frame_11439.jpg,precision
147,605,393,424,left,frame_9701.jpg,precision
476,406,296,303,left,frame_11169.jpg,precision
682,729,144,155,left,frame_899.jpg,precision
408,611,171,332,left,frame_3538.jpg,precision
938,613,280,372,left,frame_10637.jpg,precision
995,615,193,276,left,frame_4407.jpg,precision
387,304,379,298,left,frame_11526.jpg,precision
918,669,251,218,left,frame_9844.jpg,precision
771,763,156,179,left,frame_4315.jpg,precision
996,611,191,278,left,frame_4402.jpg,precision
952,598,196,199,left,frame_11391.jpg,precision
445,426,235,443,left,frame_11236.jpg,precision
978,668,209,199,left,frame_10954.jpg,precision
110,219,505,443,left,frame_10840.jpg,precision
801,760,132,237,left,frame_4430.jpg,precision
400,325,393,285,left,frame_11535.jpg,precision
1022,565,187,252,left,frame_10647.jpg,precision
1055,550,227,223,left,frame_11332.jpg,precision
460,398,224,421,left,frame_11230.jpg,precision
173,573,386,429,left,frame_10597.jpg,precision
1139,784,241,205,left,frame_10868.jpg,precision
305,696,341,369,left,frame_10585.jpg,precision
1080,612,212,179,left,frame_11313.jpg,precision
961,590,203,208,left,frame_11396.jpg,precision
976,559,197,180,left,frame_11357.jpg,precision
763,756,158,184,left,frame_4316.jpg,precision
987,572,194,163,left,frame_798.jpg,precision
33,578,415,402,left,frame_1509.jpg,precision
863,752,150,240,left,frame_4443.jpg,precision
887,455,235,257,left,frame_11083.jpg,precision
946,592,198,204,left,frame_11403.jpg,precision
673,540,354,526,left,frame_8508.jpg,precision
443,436,237,450,left,frame_11237.jpg,precision
391,795,309,285,left,frame_10579.jpg,precision
416,492,270,458,left,frame_11241.jpg,precision
303,301,350,349,left,frame_10809.jpg,precision
745,226,217,279,left,frame_8477.jpg,precision
453,402,228,431,left,frame_11232.jpg,precision
1040,716,294,196,left,frame_10683.jpg,precision
1072,744,233,191,left,frame_10662.jpg,precision
107,519,215,430,left,frame_3560.jpg,precision
451,858,161,222,left,frame_4288.jpg,precision
911,807,193,273,left,frame_9792.jpg,precision
127,513,210,421,left,frame_3555.jpg,precision
835,671,142,183,left,frame_4417.jpg,precision
759,749,143,176,left,frame_4331.jpg,precision
958,598,195,201,left,frame_11395.jpg,precision
415,425,337,289,left,frame_11143.jpg,precision
1165,772,227,209,left,frame_10870.jpg,precision
698,737,147,154,left,frame_898.jpg,precision
863,429,243,253,left,frame_11078.jpg,precision
758,209,217,298,left,frame_8479.jpg,precision
811,705,139,176,left,frame_4375.jpg,precision
973,580,219,223,left,frame_11398.jpg,precision
810,707,139,176,left,frame_4380.jpg,precision
751,885,130,195,left,frame_3906.jpg,precision
1163,936,136,144,left,frame_3904.jpg,precision
818,475,225,266,left,frame_11434.jpg,precision
505,565,395,348,left,frame_1703.jpg,precision
466,461,321,326,left,frame_1502.jpg,precision
768,173,221,332,left,frame_8481.jpg,precision
983,672,213,194,left,frame_10943.jpg,precision
947,580,199,185,left,frame_9901.jpg,precision
1199,766,218,211,left,frame_10877.jpg,precision
996,671,201,182,left,frame_10922.jpg,precision
918,463,229,255,left,frame_11086.jpg,precision
148,595,375,424,left,frame_9704.jpg,precision
535,391,250,350,left,frame_11200.jpg,precision
938,567,196,199,left,frame_9898.jpg,precision
999,592,239,163,left,frame_10693.jpg,precision
1048,547,227,213,left,frame_11335.jpg,precision
742,833,152,195,left,frame_3915.jpg,precision
866,752,146,240,left,frame_4444.jpg,precision
448,410,227,440,left,frame_11234.jpg,precision
972,677,204,185,left,frame_10960.jpg,precision
967,676,200,171,left,frame_10972.jpg,precision
426,614,164,327,left,frame_3537.jpg,precision
812,680,136,223,left,frame_4422.jpg,precision
931,656,251,212,left,frame_9849.jpg,precision
894,485,206,209,left,frame_11062.jpg,precision
932,658,250,218,left,frame_9852.jpg,precision
1480,841,169,237,left,frame_10601.jpg,precision
876,895,110,172,left,frame_880.jpg,precision
999,612,190,271,left,frame_4404.jpg,precision
984,569,206,191,left,frame_11364.jpg,precision
970,601,210,184,left,frame_11020.jpg,precision
539,390,230,362,left,frame_11202.jpg,precision
965,670,188,179,left,frame_10971.jpg,precision
838,483,225,276,left,frame_11448.jpg,precision
985,570,206,197,left,frame_11039.jpg,precision
978,580,215,201,left,frame_11383.jpg,precision
292,248,376,377,left,frame_10822.jpg,precision
1041,680,270,187,left,frame_10673.jpg,precision
1445,776,170,302,left,frame_10626.jpg,precision
981,668,210,204,left,frame_10950.jpg,precision
524,400,269,334,left,frame_11192.jpg,precision
785,474,221,249,left,frame_1713.jpg,precision
909,938,89,142,left,frame_876.jpg,precision
1069,654,192,188,left,frame_10904.jpg,precision
839,438,175,229,left,frame_1720.jpg,precision
544,652,142,105,left,frame_6349.jpg,precision
926,558,211,233,left,frame_10747.jpg,precision
864,524,215,239,left,frame_11427.jpg,precision
917,672,249,224,left,frame_9843.jpg,precision
918,499,198,194,left,frame_11059.jpg,precision
325,605,210,325,left,frame_4282.jpg,precision
1041,555,179,201,left,frame_11328.jpg,precision
594,835,155,165,left,frame_6360.jpg,precision
992,596,265,208,left,frame_10726.jpg,precision
531,555,388,343,left,frame_1704.jpg,precision
941,603,267,208,left,frame_9869.jpg,precision
254,177,392,401,left,frame_10831.jpg,precision
963,668,208,195,left,frame_10980.jpg,precision
311,730,210,265,left,frame_4284.jpg,precision
980,646,187,211,left,frame_10998.jpg,precision
972,484,149,138,left,frame_789.jpg,precision
529,452,284,298,left,frame_1501.jpg,precision
693,448,332,527,left,frame_8503.jpg,precision
977,669,199,194,left,frame_10952.jpg,precision
1178,771,220,210,left,frame_10871.jpg,precision
991,672,196,181,left,frame_10926.jpg,precision
389,307,380,294,left,frame_11529.jpg,precision
805,848,170,167,left,frame_4306.jpg,precision
776,827,154,181,left,frame_3941.jpg,precision
927,585,209,206,left,frame_11414.jpg,precision
137,513,185,408,left,frame_3553.jpg,precision
804,707,138,172,left,frame_4370.jpg,precision
282,220,386,382,left,frame_10826.jpg,precision
968,583,219,199,left,frame_11386.jpg,precision
984,649,180,206,left,frame_10997.jpg,precision
977,648,188,209,left,frame_10999.jpg,precision
550,737,152,120,left,frame_6354.jpg,precision
1181,729,207,190,left,frame_10888.jpg,precision
291,692,341,361,left,frame_10586.jpg,precision
899,464,238,256,left,frame_11072.jpg,precision
401,311,363,295,left,frame_11524.jpg,precision
1199,764,215,215,left,frame_10875.jpg,precision
426,478,255,448,left,frame_11240.jpg,precision
296,252,370,373,left,frame_10821.jpg,precision
472,385,222,464,left,frame_11219.jpg,precision
1084,600,183,212,left,frame_11310.jpg,precision
928,595,174,204,left,frame_11410.jpg,precision
295,318,361,335,left,frame_10806.jpg,precision
818,795,178,163,left,frame_6007.jpg,precision
1470,829,168,240,left,frame_10607.jpg,precision
801,690,141,228,left,frame_4423.jpg,precision
827,436,222,252,left,frame_1727.jpg,precision
1075,720,223,195,left,frame_10659.jpg,precision
411,317,356,296,left,frame_11522.jpg,precision
895,467,244,259,left,frame_11071.jpg,precision
902,460,231,264,left,frame_11084.jpg,precision
1606,820,265,260,left,frame_10810.jpg,precision
963,578,258,309,left,frame_10640.jpg,precision
202,145,433,449,left,frame_10834.jpg,precision
262,666,488,367,left,frame_1697.jpg,precision
979,590,186,258,left,frame_4386.jpg,precision
471,385,211,446,left,frame_11220.jpg,precision
289,243,375,378,left,frame_10823.jpg,precision
981,544,227,164,left,frame_10696.jpg,precision
964,586,228,237,left,frame_10741.jpg,precision
975,663,195,194,left,frame_10984.jpg,precision
643,269,246,250,left,frame_8465.jpg,precision
962,485,152,144,left,frame_788.jpg,precision
992,623,193,270,left,frame_4408.jpg,precision
811,818,163,172,left,frame_4308.jpg,precision
777,767,159,177,left,frame_4314.jpg,precision
462,392,228,424,left,frame_11228.jpg,precision
961,580,176,187,left,frame_11378.jpg,precision
387,601,177,338,left,frame_3539.jpg,precision
985,566,212,208,left,frame_11038.jpg,precision
521,404,264,325,left,frame_11188.jpg,precision
925,632,292,378,left,frame_10636.jpg,precision
1031,552,195,199,left,frame_11324.jpg,precision
933,598,183,208,left,frame_11407.jpg,precision
764,828,149,194,left,frame_3936.jpg,precision
813,461,192,236,left,frame_1715.jpg,precision
1170,705,191,209,left,frame_10890.jpg,precision
945,775,332,257,left,frame_11276.jpg,precision
122,510,228,424,left,frame_3556.jpg,precision
1120,791,251,217,left,frame_10867.jpg,precision
969,667,196,189,left,frame_10967.jpg,precision
991,589,234,201,left,frame_10716.jpg,precision
1075,661,178,173,left,frame_10903.jpg,precision
934,565,227,249,left,frame_10744.jpg,precision
790,741,133,227,left,frame_4427.jpg,precision
569,708,158,245,left,frame_6358.jpg,precision
875,463,226,225,left,frame_11066.jpg,precision
440,628,297,401,left,frame_11246.jpg,precision
807,711,150,172,left,frame_4382.jpg,precision
921,580,206,207,left,frame_11416.jpg,precision
893,722,284,223,left,frame_9838.jpg,precision
795,897,171,167,left,frame_4303.jpg,precision
887,463,231,242,left,frame_11068.jpg,precision
775,495,108,127,left,frame_4262.jpg,precision
761,828,149,187,left,frame_3932.jpg,precision
961,523,225,184,left,frame_11054.jpg,precision
746,825,149,191,left,frame_3918.jpg,precision
821,448,198,269,left,frame_11460.jpg,precision
976,581,219,223,left,frame_11399.jpg,precision
519,403,271,307,left,frame_11190.jpg,precision
117,516,195,413,left,frame_3557.jpg,precision
928,587,204,203,left,frame_11413.jpg,precision
536,393,227,348,left,frame_11203.jpg,precision
457,826,282,254,left,frame_10575.jpg,precision
779,109,234,382,left,frame_8486.jpg,precision
690,398,227,270,left,frame_1492.jpg,precision
810,813,106,131,left,frame_889.jpg,precision
825,451,185,228,left,frame_1717.jpg,precision
790,723,136,167,left,frame_4355.jpg,precision
750,874,139,198,left,frame_3908.jpg,precision
234,156,417,424,left,frame_10833.jpg,precision
1181,762,228,192,left,frame_10885.jpg,precision
1052,554,188,206,left,frame_11330.jpg,precision
938,587,208,206,left,frame_9866.jpg,precision
1133,678,199,200,left,frame_10896.jpg,precision
983,659,200,205,left,frame_10992.jpg,precision
1453,779,178,301,left,frame_10625.jpg,precision
970,605,209,185,left,frame_11019.jpg,precision
747,754,152,178,left,frame_4325.jpg,precision
1124,644,224,173,left,frame_11300.jpg,precision
990,672,197,179,left,frame_10927.jpg,precision
752,821,143,195,left,frame_3923.jpg,precision
955,601,204,192,left,frame_11390.jpg,precision
971,654,191,202,left,frame_10985.jpg,precision
956,648,190,197,left,frame_11002.jpg,precision
1009,673,196,179,left,frame_10918.jpg,precision
674,396,229,278,left,frame_1494.jpg,precision
976,570,222,202,left,frame_11037.jpg,precision
1052,818,264,228,left,frame_10864.jpg,precision
766,486,123,128,left,frame_4263.jpg,precision
945,615,294,204,left,frame_9889.jpg,precision
975,669,210,190,left,frame_10953.jpg,precision
471,392,204,453,left,frame_11221.jpg,precision
961,589,184,180,left,frame_11379.jpg,precision
970,605,206,169,left,frame_11023.jpg,precision
759,827,145,188,left,frame_3929.jpg,precision
819,876,193,204,left,frame_2085.jpg,precision
967,574,212,188,left,frame_11371.jpg,precision
946,760,334,264,left,frame_11277.jpg,precision
825,489,232,257,left,frame_11432.jpg,precision
395,304,371,299,left,frame_11525.jpg,precision
266,507,396,372,left,frame_1505.jpg,precision
116,543,209,432,left,frame_3562.jpg,precision
990,560,227,213,left,frame_11367.jpg,precision
363,601,209,271,left,frame_4280.jpg,precision
969,642,181,210,left,frame_11000.jpg,precision
189,526,177,392,left,frame_3549.jpg,precision
956,643,195,206,left,frame_11001.jpg,precision
984,672,209,197,left,frame_10946.jpg,precision
967,667,202,194,left,frame_10981.jpg,precision
774,734,139,171,left,frame_4340.jpg,precision
812,454,227,281,left,frame_11451.jpg,precision
945,614,180,230,left,frame_11009.jpg,precision
965,597,187,174,left,frame_11025.jpg,precision
837,442,171,222,left,frame_1719.jpg,precision
940,570,228,244,left,frame_10743.jpg,precision
986,672,207,192,left,frame_10942.jpg,precision
972,529,146,200,left,frame_11047.jpg,precision
1153,683,174,207,left,frame_10894.jpg,precision
883,832,190,248,left,frame_9788.jpg,precision
1001,558,216,274,left,frame_10644.jpg,precision
977,579,219,207,left,frame_11385.jpg,precision
749,849,143,194,left,frame_3911.jpg,precision
1052,577,178,255,left,frame_10650.jpg,precision
308,276,360,367,left,frame_10817.jpg,precision
956,424,201,238,left,frame_11091.jpg,precision
179,145,441,452,left,frame_10835.jpg,precision
866,477,174,268,left,frame_11463.jpg,precision
669,397,227,274,left,frame_1495.jpg,precision
907,492,201,201,left,frame_11060.jpg,precision
917,664,255,218,left,frame_9845.jpg,precision
802,544,157,118,left,frame_766.jpg,precision
941,602,199,201,left,frame_11405.jpg,precision
696,241,217,265,left,frame_8467.jpg,precision
964,541,221,187,left,frame_11052.jpg,precision
969,671,180,170,left,frame_10969.jpg,precision
854,474,180,261,left,frame_11462.jpg,precision
973,629,154,219,left,frame_11012.jpg,precision
955,429,197,251,left,frame_11090.jpg,precision
1041,660,200,195,left,frame_10907.jpg,precision
847,510,222,265,left,frame_11444.jpg,precision
285,320,359,357,left,frame_10803.jpg,precision
748,753,154,181,left,frame_4319.jpg,precision
1004,673,204,180,left,frame_10920.jpg,precision
894,493,211,204,left,frame_11061.jpg,precision
379,308,386,296,left,frame_11528.jpg,precision
844,432,180,235,left,frame_1721.jpg,precision
1189,765,213,212,left,frame_10872.jpg,precision
794,675,158,217,left,frame_4395.jpg,precision
745,753,154,179,left,frame_4321.jpg,precision
980,549,167,194,left,frame_11360.jpg,precision
821,755,149,241,left,frame_4433.jpg,precision
1033,666,258,184,left,frame_10676.jpg,precision
1541,821,229,257,left,frame_10845.jpg,precision
834,558,135,111,left,frame_771.jpg,precision
1067,805,271,234,left,frame_10865.jpg,precision
1121,651,241,184,left,frame_11299.jpg,precision
808,708,139,175,left,frame_4373.jpg,precision
754,752,150,174,left,frame_4329.jpg,precision
828,859,189,219,left,frame_2090.jpg,precision
928,875,181,193,left,frame_2159.jpg,precision
872,552,214,219,left,frame_11421.jpg,precision
983,677,202,182,left,frame_10948.jpg,precision
256,656,336,366,left,frame_10589.jpg,precision
320,705,330,363,left,frame_10584.jpg,precision
508,379,220,387,left,frame_11214.jpg,precision
474,379,227,439,left,frame_11218.jpg,precision
756,826,148,188,left,frame_3927.jpg,precision
810,704,141,178,left,frame_4377.jpg,precision
978,576,186,158,left,frame_11042.jpg,precision
887,779,285,226,left,frame_9834.jpg,precision
873,760,137,238,left,frame_4446.jpg,precision
1117,668,204,193,left,frame_10898.jpg,precision
778,148,260,420,left,frame_8491.jpg,precision
989,560,206,179,left,frame_11355.jpg,precision
1088,603,183,203,left,frame_11311.jpg,precision
233,550,174,375,left,frame_3546.jpg,precision
1037,550,181,200,left,frame_11325.jpg,precision
729,759,149,134,left,frame_894.jpg,precision
989,587,245,217,left,frame_10729.jpg,precision
982,585,179,170,left,frame_11033.jpg,precision
857,725,135,228,left,frame_4459.jpg,precision
988,678,211,183,left,frame_10934.jpg,precision
849,507,231,245,left,frame_11429.jpg,precision
130,514,189,416,left,frame_3554.jpg,precision
768,831,147,189,left,frame_3937.jpg,precision
983,681,215,180,left,frame_10933.jpg,precision
780,123,237,398,left,frame_8489.jpg,precision
792,778,157,181,left,frame_4312.jpg,precision
892,772,109,211,left,frame_4449.jpg,precision
362,759,172,273,left,frame_4285.jpg,precision
914,462,225,262,left,frame_11085.jpg,precision
972,676,192,173,left,frame_10966.jpg,precision
1038,550,178,198,left,frame_11327.jpg,precision
970,674,189,182,left,frame_10963.jpg,precision
760,826,146,187,left,frame_3930.jpg,precision
688,401,262,267,left,frame_1489.jpg,precision
1047,562,236,213,left,frame_11317.jpg,precision
576,246,278,307,left,frame_8461.jpg,precision
868,757,143,239,left,frame_4445.jpg,precision
982,617,200,281,left,frame_4415.jpg,precision
1063,843,235,161,left,frame_808.jpg,precision
789,723,135,168,left,frame_4354.jpg,precision
146,515,189,396,left,frame_3552.jpg,precision
796,466,215,243,left,frame_1714.jpg,precision
758,828,145,188,left,frame_3928.jpg,precision
684,399,276,266,left,frame_1487.jpg,precision
794,748,130,231,left,frame_4428.jpg,precision
959,664,206,194,left,frame_10978.jpg,precision
893,817,187,263,left,frame_9789.jpg,precision
384,306,382,298,left,frame_11527.jpg,precision
986,679,217,181,left,frame_10932.jpg,precision
863,543,217,221,left,frame_11422.jpg,precision
985,621,199,281,left,frame_4413.jpg,precision
1068,584,226,208,left,frame_11314.jpg,precision
973,489,203,167,left,frame_10699.jpg,precision
793,728,134,227,left,frame_4426.jpg,precision
1015,668,208,186,left,frame_10915.jpg,precision
687,501,337,547,left,frame_8506.jpg,precision
964,573,231,245,left,frame_10737.jpg,precision
764,751,136,170,left,frame_4333.jpg,precision
597,593,112,108,left,frame_6343.jpg,precision
967,674,198,178,left,frame_10973.jpg,precision
960,582,203,184,left,frame_11373.jpg,precision
976,670,207,191,left,frame_10956.jpg,precision
563,768,152,135,left,frame_6356.jpg,precision
994,673,184,180,left,frame_10923.jpg,precision
978,564,235,296,left,frame_10642.jpg,precision
115,541,462,412,left,frame_1507.jpg,precision
989,624,196,273,left,frame_4409.jpg,precision
872,878,95,158,left,frame_882.jpg,precision
1000,553,234,199,left,frame_11352.jpg,precision
743,833,150,195,left,frame_3914.jpg,precision
865,832,199,248,left,frame_9787.jpg,precision
948,489,142,135,left,frame_786.jpg,precision
996,571,234,169,left,frame_10694.jpg,precision
212,676,511,362,left,frame_1696.jpg,precision
1195,781,235,187,left,frame_10882.jpg,precision
886,767,112,206,left,frame_4453.jpg,precision
955,595,222,189,left,frame_11388.jpg,precision
132,165,482,461,left,frame_10838.jpg,precision
1055,579,235,210,left,frame_11315.jpg,precision
1008,623,269,179,left,frame_10691.jpg,precision
1021,558,204,189,left,frame_11339.jpg,precision
234,162,411,425,left,frame_10832.jpg,precision
936,604,282,202,left,frame_9873.jpg,precision
970,568,160,197,left,frame_11028.jpg,precision
942,639,232,220,left,frame_9857.jpg,precision
129,563,187,424,left,frame_3564.jpg,precision
1078,879,240,172,left,frame_809.jpg,precision
819,456,186,226,left,frame_1716.jpg,precision
875,751,120,210,left,frame_4457.jpg,precision
790,430,219,280,left,frame_11458.jpg,precision
961,669,205,188,left,frame_10976.jpg,precision
889,773,112,205,left,frame_4451.jpg,precision
679,670,103,94,left,frame_6329.jpg,precision
915,862,174,215,left,frame_2155.jpg,precision
281,208,387,369,left,frame_10828.jpg,precision
1007,531,176,207,left,frame_11343.jpg,precision
906,813,191,267,left,frame_9791.jpg,precision
804,707,140,174,left,frame_4369.jpg,precision
877,761,131,231,left,frame_4447.jpg,precision
1043,759,221,174,left,frame_806.jpg,precision
965,670,202,186,left,frame_10979.jpg,precision
997,614,190,273,left,frame_4403.jpg,precision
792,721,137,171,left,frame_4358.jpg,precision
1140,684,196,199,left,frame_10895.jpg,precision
988,571,240,218,left,frame_10721.jpg,precision
1004,670,190,185,left,frame_10919.jpg,precision
159,565,394,428,left,frame_10598.jpg,precision
596,737,143,157,left,frame_906.jpg,precision
792,721,136,172,left,frame_4356.jpg,precision
846,431,192,240,left,frame_1724.jpg,precision
914,643,307,404,left,frame_10635.jpg,precision
1019,664,204,200,left,frame_10914.jpg,precision
842,499,232,251,left,frame_11430.jpg,precision
813,915,201,165,left,frame_2080.jpg,precision
960,586,224,195,left,frame_11387.jpg,precision
969,676,199,183,left,frame_10961.jpg,precision
888,764,111,207,left,frame_4454.jpg,precision
991,580,248,215,left,frame_10722.jpg,precision
586,596,117,94,left,frame_6344.jpg,precision
173,528,184,394,left,frame_3550.jpg,precision
745,753,156,182,left,frame_4320.jpg,precision
871,434,241,257,left,frame_11077.jpg,precision
769,144,231,345,left,frame_8483.jpg,precision
987,562,233,213,left,frame_11366.jpg,precision
949,647,188,193,left,frame_11003.jpg,precision
898,698,273,226,left,frame_9840.jpg,precision
989,597,267,206,left,frame_10725.jpg,precision
219,540,195,380,left,frame_3547.jpg,precision
847,685,143,166,left,frame_4411.jpg,precision
589,426,266,278,left,frame_1499.jpg,precision
497,511,193,220,left,frame_4276.jpg,precision
1461,823,164,248,left,frame_10612.jpg,precision
812,805,156,174,left,frame_4309.jpg,precision
493,627,127,305,left,frame_3534.jpg,precision
1006,621,201,174,left,frame_801.jpg,precision
802,762,143,240,left,frame_4431.jpg,precision
1005,558,205,190,left,frame_11347.jpg,precision
985,680,204,181,left,frame_10940.jpg,precision
984,658,194,208,left,frame_10991.jpg,precision
601,256,272,284,left,frame_8463.jpg,precision
890,561,212,222,left,frame_11419.jpg,precision
990,668,203,191,left,frame_10937.jpg,precision
1022,674,287,159,left,frame_10688.jpg,precision
827,661,143,203,left,frame_4419.jpg,precision
137,579,186,402,left,frame_3565.jpg,precision
826,666,139,211,left,frame_4420.jpg,precision
744,472,103,144,left,frame_4269.jpg,precision
879,757,119,203,left,frame_4456.jpg,precision
745,828,149,195,left,frame_3917.jpg,precision
975,670,215,189,left,frame_10955.jpg,precision
880,843,179,235,left,frame_2149.jpg,precision
1011,551,202,191,left,frame_11340.jpg,precision
958,599,196,184,left,frame_11389.jpg,precision
971,672,202,189,left,frame_10962.jpg,precision
1088,590,179,226,left,frame_11309.jpg,precision
847,504,223,269,left,frame_11445.jpg,precision
749,295,201,188,left,frame_8475.jpg,precision
317,275,351,367,left,frame_10816.jpg,precision
973,536,150,193,left,frame_11048.jpg,precision
312,289,362,358,left,frame_10814.jpg,precision
760,197,222,313,left,frame_8480.jpg,precision
880,459,232,239,left,frame_11067.jpg,precision
261,189,385,393,left,frame_10830.jpg,precision
845,847,184,233,left,frame_9785.jpg,precision
908,574,212,213,left,frame_11417.jpg,precision
152,601,387,424,left,frame_9702.jpg,precision
875,555,219,222,left,frame_11420.jpg,precision
832,456,197,269,left,frame_11461.jpg,precision
1011,669,206,186,left,frame_10916.jpg,precision
384,800,175,267,left,frame_4286.jpg,precision
967,595,230,231,left,frame_10740.jpg,precision
979,511,168,157,left,frame_793.jpg,precision
1013,552,229,209,left,frame_11351.jpg,precision
777,725,150,174,left,frame_4349.jpg,precision
708,465,152,146,left,frame_4268.jpg,precision
993,592,245,204,left,frame_10723.jpg,precision
994,612,191,269,left,frame_4400.jpg,precision
294,354,315,311,left,frame_10802.jpg,precision
462,398,282,287,left,frame_11160.jpg,precision
930,882,187,198,left,frame_2161.jpg,precision
309,290,352,358,left,frame_10813.jpg,precision
977,593,213,164,left,frame_11034.jpg,precision
944,615,181,229,left,frame_11008.jpg,precision
519,406,267,324,left,frame_11185.jpg,precision
966,586,181,183,left,frame_11026.jpg,precision
390,308,380,297,left,frame_11530.jpg,precision
163,521,183,405,left,frame_3551.jpg,precision
1037,703,271,147,left,frame_10686.jpg,precision
204,592,372,396,left,frame_10595.jpg,precision
941,608,279,204,left,frame_9870.jpg,precision
1033,661,195,193,left,frame_10910.jpg,precision
784,773,160,180,left,frame_4313.jpg,precision
772,122,231,365,left,frame_8484.jpg,precision
967,590,196,184,left,frame_11380.jpg,precision
472,394,277,294,left,frame_11164.jpg,precision
631,727,149,143,left,frame_903.jpg,precision
974,631,173,206,left,frame_11013.jpg,precision
822,884,194,196,left,frame_2084.jpg,precision
822,477,229,266,left,frame_11433.jpg,precision
749,823,142,195,left,frame_3921.jpg,precision
884,454,245,251,left,frame_11074.jpg,precision
24,252,589,509,left,frame_10842.jpg,precision
948,587,170,236,left,frame_9862.jpg,precision
810,713,149,172,left,frame_4383.jpg,precision
983,582,243,224,left,frame_10730.jpg,precision
981,572,239,211,left,frame_10718.jpg,precision
976,577,225,191,left,frame_11036.jpg,precision
291,257,372,378,left,frame_10820.jpg,precision
1014,551,231,212,left,frame_11350.jpg,precision
762,417,236,295,left,frame_11456.jpg,precision
274,561,164,373,left,frame_3544.jpg,precision
990,675,195,174,left,frame_10928.jpg,precision
972,553,182,172,left,frame_11050.jpg,precision
895,914,95,158,left,frame_878.jpg,precision
930,599,198,192,left,frame_11412.jpg,precision
1035,550,231,208,left,frame_11336.jpg,precision
925,655,255,222,left,frame_9848.jpg,precision
943,631,192,212,left,frame_11006.jpg,precision
437,788,251,216,left,frame_10580.jpg,precision
1495,903,123,177,left,frame_10574.jpg,precision
831,664,145,194,left,frame_4418.jpg,precision
748,755,153,179,left,frame_4324.jpg,precision
960,584,216,214,left,frame_11401.jpg,precision
425,421,341,282,left,frame_11145.jpg,precision
142,592,370,428,left,frame_9705.jpg,precision
